ignore,artist_gender,artist,title,year,songwriter_is_artist,id
,m,Andy Gibb,(Love Is) Thicker Than Water,1978,1,4311
,m,Elvis Presley,(Marie's The Name) His Latest Flame,1961,,4313
,m,KC & the Sunshine Band,"(Shake, Shake, Shake) Shake Your Booty",1976,,4315
,m,Otis Redding,Sittin' On the Dock Of The Bay,1968,1,4317
,f,Aretha Franklin,(Sweet Sweet Baby) Since You've Been Gone,1968,1,4319
,m,Gene Pitney,(The Man Who Shot) Liberty Valance,1962,,4321
,f,Dionne Warwick,Theme From Valley Of The Dolls,1968,,4323
,m,Ronnie Milsap,(There's) No Gettin' Over Me,1981,,4325
,m;f,The Carpenters,(They Long To Be) Close To You,1970,,4327
,m,Blues Magoos,(We Ain't Got) Nothin' Yet,1967,,4329
,m,The Righteous Brothers,(You're My) Soul And Inspiration,1966,,4333
,m,Elvis Presley,Devil In Disguise,1963,,4335
,m;f,Paul Anka & Odia Coates,(You're) Having My Baby,1974,1,4338
,f,Rita Coolidge,(Your Love Has Lifted Me) Higher And Higher,1977,,4339
,f,Donna Lewis,I Love You Always Forever,1996,1,4344
,m,Len Barry,1-2-3,1965,,4345
,m,1910 Fruitgum Co.,"1, 2, 3, Red Light",1968,,4346
,m,The Rolling Stones,19th Nervous Breakdown,1966,,4348
,m,Paul Simon,50 Ways To Leave Your Lover,1976,1,4360
,m,Tommy Tutone,867-5309,1982,,4361
,f,Dolly Parton,9 To 5,1981,1,4363
,m,? & the Mysterians,96 Tears,1966,,4364
,m,The Rascals,A Beautiful Morning,1968,,4365
,m,Johnny Cash,A Boy Named Sue,1969,,4367
,m,Walter Murphy & the Big Apple Band,A Fifth Of Beethoven,1976,1,4368
,m,The Mindbenders,A Groovy Kind Of Love,1966,,4370
,m,The Beatles,A Hard Day's Night,1964,,4372
,m,America,A Horse With No Name,1972,,4374
,m,Gene McDaniels,A Hundred Pounds Of Clay,1961,,4375
,m,The Monkees,"A Little Bit Me, A Little Bit You",1967,,4378
,f,Olivia Newton-John,A Little More Love,1979,,4379
,f,The Toys,A Lover's Concerto,1965,,4380
,m,Procol Harum,A Whiter Shade Of Pale,1967,,4387
,m,Peter & Gordon,A World Without Love,1964,,4389
,m,The Jackson 5,ABC,1970,,4391
,m,The Steve Miller Band,Abracadabra,1982,1,4395
,m,Dion,"Abraham, Martin And John",1968,,4396
,m,Toto,Africa,1983,,4397
,m,"Earth, Wind & Fire",After The Love Has Gone,1979,,4399
,m;f,Starland Vocal Band,Afternoon Delight,1976,,4402
,m,Phil Collins,Against All Odds,1984,1,4403
,m,Bob Seger,Against The Wind,1980,1,4404
,m,Ray Stevens,"Ahab, The Arab",1962,,4405
,f,Diana Ross,Ain't No Mountain High Enough,1970,,4406
,m,Bill Withers,Ain't No Sunshine,1971,1,4408
,m,Four Tops,Ain't No Woman (Like The One I've Got),1973,,4409
,m,Simple Minds,Alive & Kicking,1985,,4411
,m,Color Me Badd,All 4 Love,1991,,4414
,f,Brenda Lee,All Alone Am I,1962,,4421
,m,Eric Carmen,All By Myself,1976,1,4423
,m,Mike & the Mechanics,All I Need Is A Miracle,1986,,4424
,m,Air Supply,All Out Of Love,1980,,4426
,m,Free,All Right Now,1970,,4428
,m,Sting,All This Time,1991,1,4430
,m,George Harrison,All Those Years Ago,1981,1,4431
,m,The Beatles,All You Need Is Love,1967,,4432
,m,Gilbert O'Sullivan,Alone Again (Naturally),1972,1,4434
,m,Deodato,Also Sprach Zarathustra,1973,,4435
,m,Willie Nelson,Always On My Mind,1982,,4436
,m,Don McLean,American Pie,1971,1,4439
,m,The Guess Who,American Woman/No Sugar Tonight,1970,,4440
,m,Dan + Shay & Justin Bieber,"10,000 Hours",2019,,4443
,m,Byron MacGregor,Americans,1974,,4450
,f,Ariana Grande ft. Doja Cat & Megan Thee Stallion,34+35,2021,1,4451
,m,Andy Gibb,An Everlasting Love,1978,,4462
,m,Three Dog Night,An Old Fashioned Love Song,1971,,4463
,m,"Blood, Sweat & Tears",And When I Die,1969,,4464
,m;f,Rosie & the Originals,Angel Baby,1961,1,4465
,m,The Jeff Healey Band,Angel Eyes,1989,,4466
,f,Ariana Grande,7 Rings,2019,1,4468
,f,Juice Newton,Angel Of The Morning,1981,,4478
,f,Helen Reddy,Angie Baby,1974,,4479
,m,The Rolling Stones,Angie,1973,,4480
,m,John Denver,Annie's Song,1974,1,4482
,m,Pink Floyd,Another Brick In The Wall,1980,,4483
,m,Paul McCartney,Another Day,1971,1,4484
,m;f,Real McCoy,Another Night,1994,,4485
,m,Queen,Another One Bites The Dust,1980,,4488
,m,Jorgen Ingmann & His Guitar,Apache,1961,,4489
,m;f,The 5th Dimension,Aquarius/Let The Sunshine In,1969,,4490
,m,Burl Ives,A Holly Jolly Christmas,2020,,4491
,m,Def Leppard,Armageddon It,1989,,4494
,m,Christopher Cross,Arthur's Theme (Best That You Can Do),1981,1,4499
,f,Janis Ian,At Seventeen,1975,1,4503
,m,Styx,Babe,1979,,4504
,m,Player,Baby Come Back,1978,,4505
,m,Mac Davis,Baby Don't Get Hooked On Me,1972,1,4507
,f,GAYLE,abcdefu,2022,1,4508
,f,Lizzo,About Damn Time,2022,1,4511
,f,Aretha Franklin,Baby I Love You,1967,,4518
,m,Johnny Rivers,Baby I Need Your Lovin',1967,,4519
,m,Bread,Baby I'm-a Want You,1971,,4522
,m,Smith,Baby It's You,1969,,4523
,f,The Supremes,Baby Love,1964,,4526
,m,Jackie Wilson,Baby Workout,1963,1,4529
,f,TLC,Baby-Baby-Baby,1992,,4531
,m;f,Patti Austin & James Ingram,"Baby, Come To Me",1983,,4534
,m,Chicago,"Baby, What A Big Surprise",1977,,4535
,m,John Denver,Back Home Again,1974,1,4536
,f,The Supremes,Back In My Arms Again,1965,,4537
,m;f,Pretenders,Back On The Chain Gang,1983,1,4540
,m,The O'Jays,Back Stabbers,1972,,4541
,m;f,Soul II Soul,Back To Life,1989,1,4544
,m,Neil Sedaka,Bad Blood,1975,1,4548
,f,Mariah Carey,All I Want for Christmas is You,2019,1,4549
,f,Donna Summer,Bad Girls,1979,1,4552
,m,Grand Funk,Bad Time,1975,,4556
,f,Taylor Swift,All Too Well (Taylor's Version),2021,1,4557
,m,Jim Croce,"Bad, Bad Leroy Brown",1973,1,4559
,m,Gerry Rafferty,Baker Street,1978,1,4560
,m,The Temptations,Ball Of Confusion,1970,,4561
,m,Sweet,Ballroom Blitz,1975,,4563
,f,Freda Payne,Band Of Gold,1970,,4565
,m,J. Cole,amari,2021,,4566
,m;f,Paul McCartney & Wings,Band On The Run,1974,1,4573
,f,Cher,Bang Bang (My Baby Shot Me Down),1966,,4575
,m,The Beach Boys,Barbara Ann,1966,,4576
,f,The Ronettes,Be My Baby,1963,,4577
,m,William DeVaughn,Be Thankful For What You Got,1974,1,4580
,m,First Class,Beach Baby,1974,,4581
,m,Michael Jackson,Beat It,1983,1,4583
,m,The Temptations,Beauty Is Only Skin Deep,1966,,4584
,m,The Dave Clark Five,Because,1964,1,4586
,m,The Playmates,Beep Beep,1958,,4587
,m,Freddy Fender,Before The Next Teardrop Falls,1975,,4589
,m,Smokey Robinson,Being With You,1981,1,4591
,m,Michael Jackson,Ben,1972,,4592
,f,Taylor Swift,Anti-Hero,2022,1,4593
,m,The American Breed,"Bend Me, Shape Me",1968,,4596
,m,Elton John,Bennie And The Jets,1974,1,4598
,m,Four Tops,Bernadette,1967,,4600
,m,Eagles,Best Of My Love,1975,,4603
,f,The Emotions,Best Of My Love,1977,,4606
,m,Harry Styles,As It Was,2022,,4608
,m;f,Gladys Knight & the Pips,Best Thing That Ever Happened To Me,1974,,4611
,m,"The Stylistics ft. Russell Thompkins, Jr.","Betcha By Golly, Wow",1972,,4612
,f,Kim Carnes,Bette Davis Eyes,1981,,4614
,m,Jimmy Dean,Big Bad John,1961,1,4616
,m,Frankie Valli & the Four Seasons,Big Girls Don't Cry,1962,,4617
,m,Ambrosia,Biggest Part Of Me,1980,,4619
,m,Bo Donaldson & the Heywoods,"Billy, Don't Be A Hero",1974,,4620
,m,The Dave Clark Five,Bits And Pieces,1964,1,4622
,m,Three Dog Night,Black & White,1972,,4624
,m,Los Bravos,Black Is Black,1966,,4626
,m,Santana,Black Magic Woman,1970,,4629
,f,Alannah Myles,Black Velvet,1990,,4630
,m,The Doobie Brothers,Black Water,1975,,4632
,m,Manfred Mann's Earth Band,Blinded By The Light,1977,,4633
,m;f,"Peter, Paul & Mary",Blowin' In The Wind,1963,,4634
,f,Linda Ronstadt,Blue Bayou,1977,,4635
,m,The Marcels,Blue Moon,1961,,4637
,m,Bobby Vinton,Blue On Blue,1963,,4639
,m,Bobby Vinton,Blue Velvet,1963,,4641
,f,Marcie Blane,Bobby's Girl,1962,,4643
,m,Queen,Bohemian Rhapsody,1992,,4645
,m,Eddie Kendricks,Boogie Down,1974,,4646
,m;f,The Sylvers,Boogie Fever,1976,,4649
,m,Heatwave,Boogie Nights,1977,,4651
,f,Billie Eilish,Bad Guy,2019,1,4652
,m,Steve Lacy,Bad Habit,2022,,4654
,m,Ed Sheeran,Bad Habits,2021,,4659
,m,Stevie Wonder,Boogie On Reggae Woman,1975,1,4662
,m;f,A Taste Of Honey,Boogie Oogie Oogie,1978,1,4663
,m,Shaggy,Boombastic,1995,,4665
,m,Steppenwolf,Born To Be Wild,1968,,4668
,m,Green Day,Boulevard Of Broken Dreams,2005,1,4669
,f,Melanie,Brand New Key,1971,1,4672
,m,Looking Glass,Brandy (You're A Fine Girl),1972,,4673
,m,The Newbeats,Bread And Butter,1964,,4674
,f,Brenda Lee,Break It To Me Gently,1962,,4676
,m,The Stylistics,Break Up To Make Up,1973,,4678
,m,Neil Sedaka,Breaking Up Is Hard To Do,1962,1,4681
,m,Commodores,Brick House,1977,,4683
,m,Simon & Garfunkel,Bridge Over Troubled Water,1970,,4689
,m,The Dovells,Bristol Stomp,1961,,4690
,m,Stories,Brother Louie,1973,,4692
,m,The Rolling Stones,Brown Sugar,1971,,4694
,m,The Foundations,Build Me Up Buttercup,1969,,4696
,m,Elvis Presley,Burning Love,1972,,4698
,m,The Hollies,Bus Stop,1966,,4699
,m,Ray Charles,Busted,1963,,4700
,m,Clarence Henry,But I Do,1961,,4701
,m,Bobby Freeman,C'mon And Swim,1964,,4703
,m,Lawrence Welk,Calcutta,1961,,4705
,m,Neil Sedaka,Calendar Girl,1961,1,4709
,m,Post Malone,Better Now,2018,,4711
,m;f,The Mamas & the Papas,California Dreamin',1966,1,4717
,f,Latto,Big Energy,2022,1,4718
,m,David Lee Roth,California Girls,1985,,4730
,m,The Beach Boys,California Girls,1965,,4731
,m,The Rivieras,California Sun,1964,,4733
,m;f,Blondie,Call Me,1980,1,4735
,m,Tyrone Davis,Can I Change My Mind,1969,,4738
,m,The Beatles,Can't Buy Me Love,1964,,4740
,m,Bad Company,Can't Get Enough,1974,,4742
,m,Barry White,"Can't Get Enough Of Your Love, Babe",1974,1,4743
,m,Andy Williams,Can't Get Used To Losing You,1963,,4744
,m,The Weeknd,Blinding Lights,2020,1,4746
,m,Elvis Presley,Can't Help Falling In Love,1962,,4751
,m,Barry Manilow,Can't Smile Without You,1978,,4754
,m,Frankie Valli,Can't Take My Eyes Off You,1967,,4757
,m,Herman's Hermits,Can't You Hear My Heartbeat,1965,,4759
,m,The Dave Clark Five,Can't You See That She's Mine,1964,1,4761
,f,Ella Mai,Boo'd Up,2018,1,4763
,m;f,Dawn,Candida,1970,,4767
,m,Frankie Valli & the Four Seasons,Candy Girl,1963,,4769
,m;f,Rose Royce,Car Wash,1977,,4770
,m,Jay & the Americans,"Cara, Mia",1965,,4771
,m,Billy Ocean,Caribbean Queen (No More Love On The Run),1984,1,4773
,m,Harry Chapin,Cat's In The Cradle,1974,1,4775
,m,The Dave Clark Five,Catch Us If You Can,1965,1,4777
,m,Simon & Garfunkel,Cecilia,1970,,4779
,m,Kool & the Gang,Celebration,1981,,4780
,f,Beyoncé,Break My Soul,2022,1,4786
,f,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",2019,1,4797
,f,Aretha Franklin,Chain Of Fools,1968,,4803
,f,The Dixie Cups,Chapel Of Love,1964,,4804
,m,Vangelis,Chariots Of Fire,1982,1,4807
,m,The Association,Cherish,1966,,4815
,f,Rickie Lee Jones,Chuck E.'s In Love,1979,1,4816
,m,Gilbert O'Sullivan,Clair,1972,1,4817
,m,Mason Williams,Classical Gas,1968,1,4818
,m,Redbone,Come And Get Your Love,1974,,4819
,m,Bobby Vee,Come Back When You Grow Up,1967,,4820
,m;f,Dexys Midnight Runners,Come On Eileen,1983,,4821
,f,The Supremes,Come See About Me,1964,,4824
,m,BTS,Butter,2021,,4825
,m,The Beatles,Come Together/Something,1969,,4834
,m;f,Paul McCartney & Wings,Coming Up (Live At Glasgow),1980,1,4836
,m,C.W. McCall,Convoy,1976,1,4837
,m,The Spinners,Could It Be I'm Falling In Love,1973,,4839
,m,Lil Baby,California Breeze,2022,,4840
,m,Climax Blues Band,Couldn't Get It Right,1977,,4844
,m,Gary Lewis & the Playboys,Count Me In,1965,,4849
,m,Kenny Rogers,Coward Of The County,1980,,4850
,m,The Weeknd,Call Out My Name,2018,,4852
,m,Lil Tjay ft. 6LACK,Calling My Phone,2021,,4855
,m,Neil Diamond,Cracklin' Rosie,1970,1,4861
,m,Queen,Crazy Little Thing Called Love,1980,,4862
,m;f,The Mamas & the Papas,Creeque Alley,1967,1,4864
,m,Tommy James & the Shondells,Crimson And Clover,1969,1,4866
,m,Elton John,Crocodile Rock,1973,1,4868
,m,Smokey Robinson,Cruisin',1980,1,4870
,m;f,Garnet Mimms & the Enchanters,Cry Baby,1963,,4872
,m,Box Tops,Cry Like A Baby,1968,,4874
,m,Don McLean,Crying,1981,,4876
,m,Roy Orbison,Crying,1961,1,4878
,m,Elvis Presley,Crying In The Chapel,1965,,4880
,m,Tommy James & the Shondells,Crystal Blue Persuasion,1969,1,4881
,m,The Spinners,Cupid/I've Loved You For A Long Time,1980,,4884
,f,The Crystals,Da Doo Ron Ron,1963,,4885
,f,Taylor Swift,Cardigan,2020,1,4887
,m,Shaun Cassidy,Da Doo Ron Ron,1977,,4890
,m,Rod Stewart,Da Ya Think I'm Sexy?,1979,1,4893
,m,Wayne Newton,Daddy Don't You Walk So Fast,1972,,4896
,m,Shep & the Limelites,Daddy's Home,1961,,4898
,m,Drake,Champagne Poetry,2021,,4906
,f,Martha & the Vandellas,Dancing In The Street,1964,,4915
,m,The Jackson 5,Dancing Machine,1974,,4918
,m,Post Malone,Circles,2019,1,4921
,m,Lionel Richie,Dancing On The Ceiling,1986,,4926
,m,Juice WRLD & Marshmello,Come & Go,2020,1,4928
,m;f,ABBA,Dancing Queen,1977,,4931
,m,Herman's Hermits,Dandy,1966,,4934
,m,Elton John,Daniel,1973,1,4935
,f,Cher,Dark Lady,1974,,4937
,m,Frankie Valli & the Four Seasons,Dawn (Go Away),1964,,4938
,m,Badfinger,Day After Day,1972,,4940
,f,Aretha Franklin,Day Dreaming,1972,1,4941
,m,The Beatles,Day Tripper,1966,,4942
,m,The Lovin' Spoonful,Daydream,1966,,4944
,m,Brick,Dazz,1977,,4945
,m,Frankie Valli & the Four Seasons,"December, 1963 (Oh, What a Night)",1976,,4948
,m;f,The Mamas & the Papas,Dedicated To The One I Love,1967,,4950
,m;f,Nino Tempo & April Stevens,Deep Purple,1963,,4952
,f,Helen Reddy,Delta Dawn,1973,,4954
,m,"Metro Boomin, The Weeknd, & 21 Savage",Creepin',2022,,4955
,m,After The Fire,Der Kommissar,1983,,4964
,m,Andy Gibb,Desire,1980,,4966
,m,Mitch Ryder & the Detroit Wheels,Devil With A Blue Dress On & Good Golly Miss Molly,1966,,4969
,m,The Lovin' Spoonful,Did You Ever Have To Make Up Your Mind?,1966,,4973
,f,Whitney Houston,Didn't We Almost Have It All,1987,,4974
,f,Donna Summer,Dim All The Lights,1979,1,4976
,m,Don Henley,Dirty Laundry,1982,1,4977
,m,Rick Dees & His Cast Of Idiots,Disco Duck,1976,1,4979
,m,Johnnie Taylor,Disco Lady,1976,,4980
,m,Tommy Roe,Dizzy,1969,1,4983
,m;f,B.T. Express,Do It ('til You're Satisfied),1974,,4985
,m;f,Captain & Tennille,Do That To Me One More Time,1980,1,4986
,m,Manfred Mann,Do Wah Diddy Diddy,1964,,4987
,m,The Contours,Do You Love Me,1962,,4989
,m,Culture Club,Do You Really Want To Hurt Me,1983,,4990
,m,Peter Mccann,Do You Wanna Make Love,1977,1,4994
,m,The Beatles,Do You Want To Know A Secret,1964,,4995
,m,Bad Bunny & Jhay Cortez,Dakiti,2020,,4997
,m,Lonnie Donegan & His Skiffle Group,Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night),1961,,5005
,f,The Singing Nun,Dominique,1963,1,5008
,f,Connie Francis,Don't Break The Heart That Loves You,1962,,5009
,f,Tones & I,Dance Monkey,2020,1,5011
,m,Electric Light Orchestra,Don't Bring Me Down,1979,,5012
,m;f,Kenny Rogers & Kim Carnes,Don't Fall In Love With A Dreamer,1980,1,5013
,m,David Soul,Don't Give Up On Us,1977,,5016
,m;f,Elton John & Kiki Dee,Don't Go Breaking My Heart,1976,1,5017
,m;f,The Orlons,Don't Hang Up,1962,,5019
,f,Crystal Gayle,Don't It Make My Brown Eyes Blue,1977,,5021
,f,Thelma Houston,Don't Leave Me This Way,1977,,5022
,m,Gerry & the Pacemakers,Don't Let The Sun Catch You Crying,1964,,5025
,m,Elton John,Don't Let The Sun Go Down On Me,1974,1,5028
,m,Boston,Don't Look Back,1978,,5030
,m,"Hamilton, Joe Frank & Reynolds",Don't Pull Your Love,1971,,5031
,f,Petula Clark,Don't Sleep In The Subway,1967,,5033
,m,Michael Jackson,Don't Stop 'til You Get Enough,1979,1,5035
,m;f,Fleetwood Mac,Don't Stop,1977,1,5036
,m,Rick Springfield,Don't Talk To Strangers,1982,1,5037
,m,Marty Robbins,Don't Worry,1961,1,5038
,m,Foreigner,Double Vision,1978,,5039
,m,The Osmonds,Down By The Lazy River,1972,,5041
,f,Olivia Rodrigo,Deja Vu,2021,1,5044
,m,Creedence Clearwater Revival,Down On The Corner,1969,,5049
,m,Men At Work,Down Under,1983,,5050
,f,Petula Clark,Downtown,1965,,5052
,m,Tommy James,Draggin' The Line,1971,1,5053
,m,Roy Orbison,Dream Baby,1962,,5055
,m,Gary Wright,Dream Weaver,1976,1,5056
,m;f,Fleetwood Mac,Dreams,1977,1,5057
,m,Dobie Gray,Drift Away,1973,,5058
,m,Eddie Rabbitt,Drivin' My Life Away,1980,,5059
,m,Train,Drops Of Jupiter,2001,1,5062
,m;f,"Kendrick Lamar, Blxst & Amanda Reifer",Die Hard,2022,1,5063
,m,Eric Weissberg & Steve Mandell,Dueling Banjos,1973,1,5081
,m,Gene Chandler,Duke Of Earl,1962,1,5083
,f,Brenda Lee,Dum Dum,1961,,5086
,m,Commodores,Easy,1977,,5088
,m,Philip Bailey & Phil Collins,Easy Lover,1985,,5089
,m;f,Nicki Minaj & Lil Baby,Do We Have A Problem?,2022,1,5090
,m,Three Dog Night,Easy To Be Hard,1969,,5096
,m,The Righteous Brothers,Ebb Tide,1966,,5099
,m,Paul McCartney & Stevie Wonder,Ebony And Ivory,1982,1,5101
,m,The Beatles,Eight Days A Week,1965,,5102
,m,Eddy Grant,Electric Avenue,1983,1,5104
,m,Bob Lind,Elusive Butterfly,1966,1,5105
,m,The Oak Ridge Boys,Elvira,1981,,5106
,f,Samantha Sang,Emotion,1978,,5107
,m,Lil Wayne ft. XXXTENTACION,Don't Cry,2018,,5109
,m,The Rolling Stones,Emotional Rescue,1980,,5114
,m;f,Diana Ross & Lionel Richie,Endless Love,1981,1,5116
,m,Rupert Holmes,Escape (The Pina Colada Song),1979,1,5117
,m,Barry McGuire,Eve Of Destruction,1965,,5118
,m,Air Supply,Even The Nights Are Better,1982,,5120
,f,Barbra Streisand,Evergreen,1977,1,5123
,m,The Police,Every Little Thing She Does Is Magic,1981,,5125
,f,Dua Lipa,Don't Start Now,2020,1,5133
,m,Poison,Every Rose Has Its Thorn,1988,,5138
,m,Air Supply,Every Woman In The World,1981,,5142
,m,Tommy Roe,Everybody,1963,1,5144
,m,Gary Lewis & the Playboys,Everybody Loves A Clown,1965,1,5147
,m,Dean Martin,Everybody Loves Somebody,1964,,5150
,m,The Main Ingredient,Everybody Plays The Fool,1972,,5153
,m,Lil Baby & Gunna,Drip Too Hard,2018,,5156
,f,Olivia Rodrigo,Drivers License,2021,1,5159
,m;f,Sly & the Family Stone,Everyday People,1969,,5161
,m,Bread,Everything I Own,1972,,5162
,m,Ray Stevens,Everything Is Beautiful,1970,1,5163
,m,Ferrante & Teicher,Exodus,1960,,5164
,m;f,B.T. Express,Express,1975,1,5165
,m,BTS,Dynamite,2020,,5171
,f,Madonna,Express Yourself,1989,1,5174
,m,Soul Survivors,Expressway (To Your Heart),1967,,5176
,f,Adele,Easy On Me,2021,1,5177
,m,The Alan Parsons Project,Eye In The Sky,1982,1,5180
,m,Survivor,Eye Of The Tiger,1982,,5182
,m,"Hamilton, Joe Frank & Reynolds",Fallin' In Love,1975,,5184
,f,Irene Cara,Fame,1980,,5186
,m;f,Sly & the Family Stone,Family Affair,1971,,5188
,f,Roberta Flack,Feel Like Makin' Love,1974,,5195
,m,Foreigner,Feels Like The First Time,1977,,5196
,m,Chuck Mangione,Feels So Good,1978,1,5197
,m,Imagine Dragons & JID,Enemy,2022,,5198
,m,The Isley Brothers,Fight The Power,1975,,5206
,m,Stevie Wonder,Fingertips,1963,,5211
,m,James Taylor,Fire And Rain,1970,1,5213
,m,Ohio Players,Fire,1975,,5214
,m,The Crazy World Of Arthur Brown,Fire,1968,1,5221
,f,The Pointer Sisters,Fire,1979,,5225
,m,The Vogues,Five O'Clock World,1966,,5226
,f,Irene Cara,Flashdance...What A Feeling,1983,1,5227
,m,The Floaters,Float On,1977,,5230
,m,The Statler Brothers,Flowers On The Wall,1966,,5233
,m,Steve Miller,Fly Like An Eagle,1977,1,5234
,f,Silver Convention,"Fly, Robin, Fly",1975,,5235
,f,Brenda Lee,Fool #1,1961,,5237
,m,Elvin Bishop,Fooled Around And Fell In Love,1976,1,5238
,f,The Shirelles,Foolish Little Girl,1963,,5239
,m;f,The Carpenters,For All We Know,1971,,5241
,m,Stevie Wonder,For Once In My Life,1968,,5244
,f,Sheena Easton,For Your Eyes Only,1981,,5246
,m,Bobby Rydell,Forget Him,1964,,5248
,m,Sweet,Fox On The Run,1976,,5249
,m,Drake ft. Travis Scott,Fair Trade,2021,,5250
,m,The Edgar Winter Group,Frankenstein,1973,1,5267
,m,Curtis Mayfield,Freddie's Dead,1972,1,5268
,m,Walker Hayes,Fancy Like,2021,1,5269
,m,The J. Geils Band,Freeze-frame,1982,,5273
,m,The Beach Boys,"Fun, Fun, Fun",1964,,5275
,m;f,6ix9ine ft. Nicki Minaj & Murda Beatz,FEFE,2018,1,5276
,m;f,Lipps Inc.,Funkytown,1980,,5283
,f,Donna Fargo,Funny Face,1973,1,5284
,m,Ronny & the Daytonas,G.T.O.,1964,,5285
,m,Glen Campbell,Galveston,1969,,5286
,m,Wayne Fontana & the Mindbenders,Game Of Love,1965,,5287
,m;f,The Seekers,Georgy Girl,1967,,5288
,m,The Beatles,Get Back,1969,,5290
,m,KC & the Sunshine Band,Get Down Tonight,1975,,5292
,m,The Rolling Stones,Get Off Of My Cloud,1965,,5294
,m,Rare Earth,Get Ready,1970,,5296
,f,Silver Convention,Get Up And Boogie (That's Right),1976,,5297
,m,The O'Kaysions,Girl Watcher,1968,,5299
,m,Chairman Of The Board,Give Me Just A Little More Time,1970,,5301
,m,Jack Harlow,First Class,2022,,5302
,m,George Harrison,Give Me Love (Give Me Peace On Earth),1973,1,5318
,m,George Benson,Give Me The Night,1980,,5319
,f,Laura Branigan,Gloria,1982,,5320
,m,Raspberries,Go All The Way,1972,,5323
,m,Donny Osmond,Go Away Little Girl,1971,,5324
,m,Steve Lawrence,Go Away Little Girl,1962,,5326
,m,John Stewart,Gold,1979,1,5328
,m,Bill Conti,Gonna Fly Now,1977,1,5329
,m,The Young Rascals,Good Lovin',1966,,5332
,m,Elvis Presley,Good Luck Charm,1962,,5334
,m,Oliver,Good Morning Starshine,1969,,5336
,m,Luke Combs,Forever After All,2020,,5337
,m,Paul Revere & the Raiders ft. Mark Lindsay,Good Thing,1967,1,5342
,m;f,Travis Scott ft. Young Thug & M.I.A.,Franchise,2020,1,5345
,m;f,Chic,Good Times,1979,,5354
,m,The Beach Boys,Good Vibrations,1966,,5356
,m,James Darren,Goodbye Cruel World,1961,,5358
,m,Elton John,Goodbye Yellow Brick Road,1973,1,5359
,m;f,Wings,Goodnight Tonight,1979,,5361
,nb,Lil Uzi Vert,Futsal Shuffle 2020,2019,,5362
,m,Michael Jackson,Got To Be There,1971,,5367
,m,Marvin Gaye,Got To Give It Up,1977,1,5368
,m,Hugh Masekela,Grazing In The Grass,1968,,5369
,m;f,The Friends Of Distinction,Grazing In The Grass,1969,,5371
,m,Frankie Valli,Grease,1978,,5373
,m,Booker T. & the MG's,Green Onions,1962,,5374
,m,Creedence Clearwater Revival,Green River,1969,,5378
,m,The Lemon Pipers,Green Tambourine,1968,,5379
,m,Justin Bieber,Ghost,2022,1,5381
,m,Sugarloaf,Green-Eyed Lady,1970,,5386
,m;f,Maroon 5 ft. Cardi B,Girls Like You,2018,1,5388
,m,Drake ft. Lil Baby,Girls Want Girls,2021,,5394
,m,The Young Rascals,Groovin',1967,,5399
,m;f,Barbra Streisand & Barry Gibb,Guilty,1981,,5401
,m,Brian Hyland,Gypsy Woman,1970,,5404
,f,Cher,"Gypsys, Tramps & Thieves",1971,,5405
,m;f,The Cowsills,Hair,1969,,5406
,f,Cher,Half-Breed,1973,,5409
,m,Breathe,Hands To Heaven,1988,,5411
,m,Chris Brown & Young Thug,Go Crazy,2021,,5412
,m,Eminem ft. Juice WRLD,Godzilla,2020,,5422
,m,James Taylor,Handy Man,1977,,5428
,m,6ix9ine,Gooba,2020,,5431
,f,Olivia Rodrigo,Good 4 U,2021,1,5435
,f,Lizzo,Good As Hell,2019,1,5439
,m,The McCoys,Hang On Sloopy,1965,,5441
,m,Tommy James & the Shondells,Hanky Panky,1966,,5443
,m,Pratt & McClain ft. Brother Love,Happy Days,1976,,5445
,m,The Turtles,Happy Together,1967,,5447
,m,Chicago,Hard To Say I'm Sorry,1982,,5449
,m;f,Quarterflash,Harden My Heart,1982,,5451
,f,Jeannie C. Riley,Harper Valley P.T.A.,1968,,5452
,m,Del Shannon,Hats Off To Larry,1961,,5453
,m;f,The Honeycombs,Have I The Right?,1964,,5454
,f,Olivia Newton-John,Have You Never Been Mellow,1975,,5456
,m,The Chi-lites,Have You Seen Her,1971,,5457
,m,Post Malone ft. Young Thug,Goodbyes,2019,,5458
,m,The Ventures,Hawaii Five-O,1969,,5466
,f,The Bangles,Hazy Shade Of Winter,1988,,5467
,m;f,Tony Orlando & Dawn,He Don't Love You (Like I Love You),1975,,5468
,f,The Crystals,He's A Rebel,1962,,5471
,f,The Chiffons,He's So Fine,1963,,5472
,f,The Pointer Sisters,He's So Shy,1980,,5473
,m,Tears For Fears,Head Over Heels,1985,,5475
,f,Olivia Newton-John,Heart Attack,1982,,5477
,m;f,Blondie,Heart Of Glass,1979,1,5479
,m,Neil Young,Heart Of Gold,1972,1,5481
,m,Eagles,Heartache Tonight,1979,,5482
,m;f,The DeFranco Family ft. Tony DeFranco,Heartbeat - It's A Lovebeat,1973,,5486
,m,Neil Diamond,Heartlight,1982,1,5488
,m,Asia,Heat Of The Moment,1982,,5491
,f,Martha & the Vandellas,Heat Wave,1963,,5493
,f,Linda Ronstadt,Heat Wave/love Is A Rose,1975,,5496
