ignore,artist_gender,artist,title,year,songwriter_is_artist,id
,m,Bad Bunny & Jhay Cortez,Dakiti,2020,,4368
,f,Tones & I,Dance Monkey,2020,1,4376
,f,Olivia Rodrigo,Deja Vu,2021,1,4377
,m;f,"Kendrick Lamar, Blxst & Amanda Reifer",Die Hard,2022,1,4382
,m;f,Nicki Minaj & Lil Baby,Do We Have A Problem?,2022,1,4396
,m,Lil Wayne ft. XXXTENTACION,Don't Cry,2018,,4400
,f,Dua Lipa,Don't Start Now,2020,1,4405
,m,Lil Baby & Gunna,Drip Too Hard,2018,,4409
,f,Adele,Easy On Me,2021,1,4412
,m,Imagine Dragons & JID,Enemy,2022,,4414
,m,Drake ft. Travis Scott,Fair Trade,2021,,4422
,m,Walker Hayes,Fancy Like,2021,1,4436
,m;f,6ix9ine ft. Nicki Minaj & Murda Beatz,FEFE,2018,1,4440
,m,Jack Harlow,First Class,2022,,4446
,m,Luke Combs,Forever After All,2020,,4459
,nb,Lil Uzi Vert,Futsal Shuffle 2020,2019,,4462
,m,Justin Bieber,Ghost,2022,1,4467
,m,Drake ft. Lil Baby,Girls Want Girls,2021,,4472
,m,Chris Brown & Young Thug,Go Crazy,2021,,4476
,m,Eminem ft. Juice WRLD,Godzilla,2020,,4486
,m,6ix9ine,Gooba,2020,,4491
,f,Lizzo,Good As Hell,2019,1,4495
,m,Post Malone ft. Young Thug,Goodbyes,2019,,4497
,m,Marshmello & Bastille,Happier,2018,1,4504
,m,Glass Animals,Heat Waves,2022,,4507
,m,Panic! At The Disco,High Hopes,2018,,4508
,m,Justin Bieber ft. Chance The Rapper,Holy,2020,1,4517
,m,Logic ft. Eminem,Homicide,2019,,4525
,m,Ed Sheeran & Justin Bieber,I Don't Care,2019,1,4532
,m;f,Gabby Barrett ft. Charlie Puth,I Hope,2020,1,4538
,m;f,Post Malone ft. Doja Cat,I Like You,2022,1,4542
,m,Shawn Mendes,If I Can't Have You,2019,1,4547
,m,Lil Nas X & Jack Harlow,Industry Baby,2021,,4551
,m,Justin Bieber ft. Quavo,Intentions,2020,1,4560
,m,Andy Williams,It's The Most Wonderful Time Of The Year,2021,,4565
,m,Drake ft. 21 Savage,Jimmy Cooks,2022,,4567
,m,Bobby Helms,Jingle Bell Rock,2020,,4577
,f,SZA,Kill Bill,2022,1,4579
,m,Eminem,Killshot,2018,,4582
,f,Doja Cat ft. SZA,Kiss Me More,2021,1,4584
,m,Drake ft. 21 Savage & Project Pat,Knife Talk,2021,,4593
,m,Wham!,Last Christmas,2022,,4602
,m,Harry Styles,Late Night Talking,2022,1,4603
,m,Drake ft. Lil Durk,Laugh Now Cry Later,2020,1,4605
,f,Taylor Swift,Lavender Haze,2022,1,4611
,m,Silk Sonic,Leave The Door Open,2021,1,4617
,m,Drake ft. Rick Ross,Lemon Pepper Freestyle,2021,1,4621
,m;f,Dua Lipa ft. DaBaby,Levitating,2021,1,4631
,f,Dua Lipa,Levitating,2021,1,4636
,m,Future ft. Drake,Life Is Good,2020,,4640
,f,Rihanna,Lift Me Up,2022,1,4645
,m,BlocBoy JB ft. Drake,Look Alive,2018,1,4649
,m,Juice WRLD,Lucid Dreams,2018,,4655
,m,Drake & 21 Savage,Major Distribution,2022,,4660
,f,Taylor Swift,Maroon,2022,1,4666
,m;f,Taylor Swift ft. Brendon Urie,ME!,2019,1,4668
,m;f,Bebe Rexha & Florida Georgia Line,Meant To Be,2018,1,4671
,m,Maroon 5,Memories,2019,,4675
,m,Bad Bunny ft. Drake,MIA,2018,,4682
,m,J. Cole,Middle Child,2019,,4689
,f,Taylor Swift,Midnight Rain,2022,1,4693
,m,Lil Wayne ft. Kendrick Lamar,Mona Lisa,2018,,4695
,m,Bad Bunny,Moscow Mule,2022,,4699
,m,Coldplay & BTS,My Universe,2021,,4705
,m,"J. Cole, 21 Savage, & Morray",my.life,2021,,4715
,m,Kendrick Lamar,N95,2022,,4723
,m,"DJ Khaled ft. Justin Bieber, Chance The Rapper & Quavo",No Brainer,2018,1,4729
,m,Chris Brown ft. Drake,No Guidance,2019,,4738
,f,Ariana Grande,No Tears Left To Cry,2018,1,4748
,m,Drake,Nonstop,2018,,4750
,f,Adele,Oh My God,2021,1,4755
,m,Drake & 21 Savage,On BS,2022,,4757
,m,BTS,ON,2020,,4762
,m,Lil Nas X,Panini,2019,,4772
,m,BTS,Permission To Dance,2021,,4777
,m;f,Cardi B & Bruno Mars,Please Me,2019,1,4781
,m,DJ Khaled ft. Drake,Popstar,2020,,4788
,m,Future,Puffin On Zootiez,2022,,4793
,m,Lil Tecca,Ran$om,2019,,4797
,m,Drake & 21 Savage,Rich Flex,2022,,4800
,f,Brenda Lee,Rockin' Around The Christmas Tree,2019,,4814
,m,SAINt JHN,Roses,2020,,4815
,m,Arizona Zervas,Roxanne,2019,1,4820
,f,Lizzo ft. Cardi B,Rumors,2021,1,4824
,f,Kate Bush,Running Up That Hill,2022,1,4830
,m,Ed Sheeran,Shivers,2021,,4831
,m,Silk Sonic,Smokin Out The Window,2021,,4835
,f,Taylor Swift ft. Lana Del Rey,Snow On The Beach,2022,1,4838
,m,Drake & 21 Savage,Spin Bout U,2022,,4841
,m,The Kid LAROI & Justin Bieber,Stay,2021,1,4847
,m,DJ Khaled ft. Drake & Lil Baby,Staying Alive,2022,,4856
,f,Lady Gaga,Stupid Love,2020,1,4864
,m ,Nicky Youre & dazy,Sunroof,2022,,4869
,f,Nicki Minaj,Super Freaky Girl,2022,1,4872
,m,Kodak Black,Super Gremlin,2022,,4880
,m,Khalid,Talk,2019,,4883
,f,Taylor Swift,The 1,2020,1,4886
,m,Lil Baby,The Bigger Picture,2020,,4888
,m;f,"Zedd, Maren Morris, & Grey",The Middle,2018,,4891
,f,Billie Eilish,Therefore I Am,2020,1,4898
,m,Bad Bunny,Titi Me Pregunto,2022,,4900
,f;nb,Sam Smith & Kim Petras,Unholy,2022,1,4903
,m;f,Future ft. Drake & Tems,Wait For U,2022,1,4910
,m,Drake ft. Lil Baby,Wants And Needs,2021,,4920
,m,Drake ft. Future & Young Thug,Way 2 Sexy,2021,,4925
,m;f,Encanto Cast,We Don't Talk About Bruno,2022,,4933
,m,"Jack Harlow ft. DaBaby, Tory Lanez, & Lil Wayne",Whats Poppin,2020,,4934
,m,Juice WRLD,Wishing Well,2020,,4943
,m,Post Malone,Wow.,2019,,4946
,f,Taylor Swift,You Need To Calm Down,2019,1,4952
,m,Morgan Wallen,You Proof,2022,,4954
,m,Justin Bieber,Yummy,2020,1,4958
,m,Kodak Black ft. Travis Scott & Offset,ZEZE,2018,,4963
,f,Ariana Grande,7 Rings,2019,1,4970
,f,Mariah Carey,All I Want for Christmas is You,2019,1,4980
,f,Billie Eilish,Bad Guy,2019,1,4982
,m,The Weeknd,Blinding Lights,2020,1,4984
,f,Taylor Swift,Cardigan,2020,1,4989
,m,Post Malone,Circles,2019,1,4991
,f,Olivia Rodrigo,Drivers License,2021,1,4996
,m,BTS,Dynamite,2020,,4998
,m;f,Travis Scott ft. Young Thug & M.I.A.,Franchise,2020,1,5000
,m;f,Maroon 5 ft. Cardi B,Girls Like You,2018,1,5009
,f,Olivia Rodrigo,Good 4 U,2021,1,5015
,m,The Weeknd,Heartless,2019,1,5019
,m,Travis Scott,HIGHEST IN THE ROOM,2019,1,5023
,m;f,"Cardi B, Bad Bunny & J Balvin",I Like It,2018,1,5027
,m,Drake,In My Feelings,2018,1,5042
,m,BTS,Life Goes On,2020,,5056
,f,Selena Gomez,Lose You To Love Me,2019,1,5063
,m,Lil Nas X,Montero (Call Me By Your Name),2021,1,5068
,m,24kGoldn ft. iann dior,Mood,2020,1,5073
,m,Drake,Nice For What,2018,1,5078
,m,Lil Nas X ft. Billy Ray Cyrus,Old Town Road,2019,1,5100
,m,Justin Bieber ft. Daniel Caesar & Giveon,Peaches,2021,1,5106
,f,Ariana Grande,Positions,2020,1,5116
,m,Post Malone ft. Ty Dolla $ign,Psycho,2018,1,5123
,f,Lady Gaga & Ariana Grande,Rain On Me,2020,1,5127
,m,Polo G,Rapstar,2021,1,5138
,m,DaBaby ft. Roddy Ricch,Rockstar,2020,1,5143
,m,XXXTENTACION,SAD!,2018,1,5146
,f,Megan Thee Stallion,Savage,2020,1,5148
,f,Megan Thee Stallion ft. Beyoncé,Savage Remix,2020,1,5151
,m,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),2020,1,5160
,m;f,The Weeknd & Ariana Grande,Save Your Tears,2021,1,5164
,f,Doja Cat ft. Nicki Minaj,Say So,2020,1,5170
,m;f,Shawn Mendes & Camila Cabello,Señorita,2019,1,5175
,m;f,Lady Gaga & Bradley Cooper,Shallow,2018,1,5183
,m,Travis Scott,Sicko Mode,2018,1,5187
,m,Lewis Capaldi,Someone You Loved,2019,1,5218
,m;f,Ariana Grande & Justin Bieber,Stuck With U,2020,1,5223
,m,Jonas Brothers,Sucker,2019,,5230
,m,Post Malone & Swae Lee,Sunflower,2018,1,5239
,f,Ariana Grande,"Thank U, Next",2018,,5245
,m,Roddy Ricch,The Box,2020,1,5252
,m,The Scotts,The Scotts,2020,1,5258
,m,Childish Gambino,This is America,2018,,5265
,m,Drake,Toosie Slide,2020,1,5268
,m;f,6ix9ine & Nicki Minaj,Trollz,2020,1,5270
,f,Lizzo,Truth Hurts,2019,1,5276
,f,Cardi B,Up,2021,1,5281
,f,Cardi B ft. Megan Thee Stallion,WAP,2020,1,5287
,m,Harry Styles,Watermelon Sugar,2020,1,5293
,m,Drake,What's Next,2021,1,5297
,f,Taylor Swift,Willow,2020,1,5300
,nb,Halsey,Without Me,2018,1,5302
,m,Train,Drops Of Jupiter,2001,1,5365
,m,Staind,It's Been Awhile,2001,1,5367
,m,Jesus Jones,Real Real Real,1991,1,5371
,m,Love & Rockets,So Alive,1989,1,5372
,m,The Kingston Trio,Tom Dooley,1958,,5373
,m,Tag Team,Whoomp! (There It Is),1993,1,5375
,m,The Escape Club,"Wild, Wild West",1988,1,5376
,m,LTD,(Every Time I Turn Around) Back In Love Again,1977,,5377
,m,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,1972,,5379
,f,Paula Abdul,(It's Just) The Way That You Love Me,1989,,5382
,m,Elvis Presley,(Marie's The Name) His Latest Flame,1961,,5383
,f,Aretha Franklin,(Sweet Sweet Baby) Since You've Been Gone,1968,1,5385
,m,Gene Pitney,(The Man Who Shot) Liberty Valance,1962,,5387
,f,Dionne Warwick,Theme From Valley Of The Dolls,1968,,5389
,m,Ronnie Milsap,(There's) No Gettin' Over Me,1981,,5391
,m,Blues Magoos,(We Ain't Got) Nothin' Yet,1967,,5393
,m,Elvis Presley,Devil In Disguise,1963,,5397
,f,Rita Coolidge,(Your Love Has Lifted Me) Higher And Higher,1977,,5400
,m,Len Barry,1-2-3,1965,,5403
,m,1910 Fruitgum Co.,"1, 2, 3, Red Light",1968,,5409
,m,The Rolling Stones,19th Nervous Breakdown,1966,,5411
,m,Tommy Tutone,867-5309,1982,,5418
,m,The Rascals,A Beautiful Morning,1968,,5420
,m,Johnny Cash,A Boy Named Sue,1969,,5422
,m,The Mindbenders,A Groovy Kind Of Love,1966,,5423
,m,Gene McDaniels,A Hundred Pounds Of Clay,1961,,5425
,m,The Monkees,"A Little Bit Me, A Little Bit You",1967,,5428
,f,Olivia Newton-John,A Little More Love,1979,,5429
,f,The Toys,A Lover's Concerto,1965,,5430
,m,Procol Harum,A Whiter Shade Of Pale,1967,,5437
,m,Dion,"Abraham, Martin And John",1968,,5439
,m,"Earth, Wind & Fire",After The Love Has Gone,1979,,5440
,m,Bob Seger,Against The Wind,1980,1,5443
,m,Ray Stevens,"Ahab, The Arab",1962,,5444
,m,Bill Withers,Ain't No Sunshine,1971,1,5445
,m,Four Tops,Ain't No Woman (Like The One I've Got),1973,,5446
,m,Simple Minds,Alive & Kicking,1985,,5448
,f,Brenda Lee,All Alone Am I,1962,,5451
,m,Eric Carmen,All By Myself,1976,1,5453
,m;f,Allure ft. 112,All Cried Out,1997,,5454
,m,Backstreet Boys,All I Have To Give,1999,,5460
,m,Mike & the Mechanics,All I Need Is A Miracle,1986,,5466
,m,Air Supply,All Out Of Love,1980,,5468
,m,Free,All Right Now,1970,,5470
,m,Sting,All This Time,1991,1,5472
,m,George Harrison,All Those Years Ago,1981,1,5473
,m,Deodato,Also Sprach Zarathustra,1973,,5474
,m,Willie Nelson,Always On My Mind,1982,,5476
,m,Byron MacGregor,Americans,1974,,5479
,m,Andy Gibb,An Everlasting Love,1978,,5480
,m,Three Dog Night,An Old Fashioned Love Song,1971,,5481
,m,"Blood, Sweat & Tears",And When I Die,1969,,5482
,m;f,Rosie & the Originals,Angel Baby,1961,1,5483
,m,The Jeff Healey Band,Angel Eyes,1989,,5484
,f,Juice Newton,Angel Of The Morning,1981,,5486
,m,Paul McCartney,Another Day,1971,1,5487
,m;f,Real McCoy,Another Night,1994,,5488
,m,Jorgen Ingmann & His Guitar,Apache,1961,,5491
,m,Def Leppard,Armageddon It,1989,,5492
,f,Janis Ian,At Seventeen,1975,1,5497
,f,Aretha Franklin,Baby I Love You,1967,,5498
,m,Johnny Rivers,Baby I Need Your Lovin',1967,,5499
,m,Bread,Baby I'm-a Want You,1971,,5502
,m,Smith,Baby It's You,1969,,5503
,m,Jackie Wilson,Baby Workout,1963,1,5506
,f,TLC,Baby-Baby-Baby,1992,,5508
,m,Chicago,"Baby, What A Big Surprise",1977,,5511
,m,John Denver,Back Home Again,1974,1,5512
,m;f,Pretenders,Back On The Chain Gang,1983,1,5513
,m,The O'Jays,Back Stabbers,1972,,5514
,m;f,Soul II Soul,Back To Life,1989,1,5517
,m,Grand Funk,Bad Time,1975,,5521
,m,Gerry Rafferty,Baker Street,1978,1,5522
,m,The Temptations,Ball Of Confusion,1970,,5523
,m,Sweet,Ballroom Blitz,1975,,5525
,f,Freda Payne,Band Of Gold,1970,,5527
,f,Cher,Bang Bang (My Baby Shot Me Down),1966,,5531
,m,The Beach Boys,Barbara Ann,1966,,5532
,f,The Ronettes,Be My Baby,1963,,5533
,m,William DeVaughn,Be Thankful For What You Got,1974,1,5536
,m,First Class,Beach Baby,1974,,5537
,m,The Temptations,Beauty Is Only Skin Deep,1966,,5539
,m,The Dave Clark Five,Because,1964,1,5541
,m,The Playmates,Beep Beep,1958,,5542
,m,Smokey Robinson,Being With You,1981,1,5544
,m,The American Breed,"Bend Me, Shape Me",1968,,5545
,m,Four Tops,Bernadette,1967,,5547
,m;f,Gladys Knight & the Pips,Best Thing That Ever Happened To Me,1974,,5550
,m,"The Stylistics ft. Russell Thompkins, Jr.","Betcha By Golly, Wow",1972,,5551
,m,Ambrosia,Biggest Part Of Me,1980,,5553
,m,The Dave Clark Five,Bits And Pieces,1964,1,5554
,m,Los Bravos,Black Is Black,1966,,5556
,m,Santana,Black Magic Woman,1970,,5559
,m;f,"Peter, Paul & Mary",Blowin' In The Wind,1963,,5560
,f,Linda Ronstadt,Blue Bayou,1977,,5561
,m,Bobby Vinton,Blue On Blue,1963,,5563
,f,Marcie Blane,Bobby's Girl,1962,,5565
,m,Queen,Bohemian Rhapsody,1992,,5567
,m,Eddie Kendricks,Boogie Down,1974,,5568
,m,Heatwave,Boogie Nights,1977,,5571
,m,Stevie Wonder,Boogie On Reggae Woman,1975,1,5572
,m,Shaggy,Boombastic,1995,,5573
,m,Steppenwolf,Born To Be Wild,1968,,5576
,m,Green Day,Boulevard Of Broken Dreams,2005,1,5577
,m,The Newbeats,Bread And Butter,1964,,5580
,f,Brenda Lee,Break It To Me Gently,1962,,5582
,m,The Stylistics,Break Up To Make Up,1973,,5584
,m,Commodores,Brick House,1977,,5587
,m,The Dovells,Bristol Stomp,1961,,5593
,m,The Foundations,Build Me Up Buttercup,1969,,5595
,m,Elvis Presley,Burning Love,1972,,5597
,m,The Hollies,Bus Stop,1966,,5598
,m,Ray Charles,Busted,1963,,5599
,m,Clarence Henry,But I Do,1961,,5600
,m,Bobby Freeman,C'mon And Swim,1964,,5602
,m,Neil Sedaka,Calendar Girl,1961,1,5604
,m;f,The Mamas & the Papas,California Dreamin',1966,1,5606
,m,David Lee Roth,California Girls,1985,,5608
,m,The Beach Boys,California Girls,1965,,5609
,m,The Rivieras,California Sun,1964,,5611
,m,Tyrone Davis,Can I Change My Mind,1969,,5613
,m,Bad Company,Can't Get Enough,1974,,5615
,m,Andy Williams,Can't Get Used To Losing You,1963,,5616
,m,Elvis Presley,Can't Help Falling In Love,1962,,5618
,m,Barry Manilow,Can't Smile Without You,1978,,5622
,m,Frankie Valli,Can't Take My Eyes Off You,1967,,5625
,m,Herman's Hermits,Can't You Hear My Heartbeat,1965,,5627
,m,The Dave Clark Five,Can't You See That She's Mine,1964,1,5629
,m;f,Dawn,Candida,1970,,5631
,m,Frankie Valli & the Four Seasons,Candy Girl,1963,,5633
,m,Jay & the Americans,Cara Mia,1965,,5634
,m,The Dave Clark Five,Catch Us If You Can,1965,1,5636
,m,Simon & Garfunkel,Cecilia,1970,,5638
,f,Aretha Franklin,Chain Of Fools,1968,,5639
,f,Rickie Lee Jones,Chuck E.'s In Love,1979,1,5647
,m,Gilbert O'Sullivan,Clair,1972,1,5648
,m,Mason Williams,Classical Gas,1968,1,5649
,m,Redbone,Come And Get Your Love,1974,,5650
,m,Bobby Vee,Come Back When You Grow Up,1967,,5651
,m,The Spinners,Could It Be I'm Falling In Love,1973,,5652
,m,Climax Blues Band,Couldn't Get It Right,1977,,5654
,m,Gary Lewis & the Playboys,Count Me In,1965,,5659
,m,Kenny Rogers,Coward Of The County,1980,,5660
,m;f,The Mamas & the Papas,Creeque Alley,1967,1,5662
,m,Smokey Robinson,Cruisin',1980,1,5664
,m;f,Garnet Mimms & the Enchanters,Cry Baby,1963,,5666
,m,Box Tops,Cry Like A Baby,1968,,5668
,m,Don McLean,Crying,1981,,5670
,m,Roy Orbison,Crying,1961,1,5672
,m,Elvis Presley,Crying In The Chapel,1965,,5674
,m,Tommy James & the Shondells,Crystal Blue Persuasion,1969,1,5675
,m,The Spinners,Cupid/I've Loved You For A Long Time,1980,,5678
,f,The Crystals,Da Doo Ron Ron,1963,,5679
,m,Wayne Newton,Daddy Don't You Walk So Fast,1972,,5682
,m,Shep & the Limelites,Daddy's Home,1961,,5684
,f,Martha & the Vandellas,Dancing In The Street,1964,,5688
,m,The Jackson 5,Dancing Machine,1974,,5691
,m,Lionel Richie,Dancing On The Ceiling,1986,,5694
,m,Herman's Hermits,Dandy,1966,,5697
,m,Elton John,Daniel,1973,1,5698
,m,Frankie Valli & the Four Seasons,Dawn (Go Away),1964,,5700
,m,Badfinger,Day After Day,1972,,5702
,f,Aretha Franklin,Day Dreaming,1972,1,5703
,m,The Beatles,Day Tripper,1966,,5704
,m,The Lovin' Spoonful,Daydream,1966,,5706
,m,Brick,Dazz,1977,,5707
,m;f,The Mamas & the Papas,Dedicated To The One I Love,1967,,5710
,m,After The Fire,Der Kommissar,1983,,5712
,m,Andy Gibb,Desire,1980,,5714
,m,Mitch Ryder & the Detroit Wheels,Devil With A Blue Dress On & Good Golly Miss Molly,1966,,5717
,m,The Lovin' Spoonful,Did You Ever Have To Make Up Your Mind?,1966,,5721
,f,Donna Summer,Dim All The Lights,1979,1,5722
,m,Don Henley,Dirty Laundry,1982,1,5723
,m;f,B.T. Express,Do It ('til You're Satisfied),1974,,5725
,m,The Contours,Do You Love Me,1962,,5726
,m,Culture Club,Do You Really Want To Hurt Me,1983,,5727
,m,Peter Mccann,Do You Wanna Make Love,1977,1,5731
,m,The Beatles,Do You Want To Know A Secret,1964,,5732
,m,Lonnie Donegan & His Skiffle Group,Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night),1961,,5734
,m,Electric Light Orchestra,Don't Bring Me Down,1979,,5737
,m;f,Kenny Rogers & Kim Carnes,Don't Fall In Love With A Dreamer,1980,1,5738
,m;f,The Orlons,Don't Hang Up,1962,,5743
,f,Crystal Gayle,Don't It Make My Brown Eyes Blue,1977,,5745
,m,Gerry & the Pacemakers,Don't Let The Sun Catch You Crying,1964,,5748
,m,Elton John,Don't Let The Sun Go Down On Me,1974,1,5751
,m,Boston,Don't Look Back,1978,,5753
,m,"Hamilton, Joe Frank & Reynolds",Don't Pull Your Love,1971,,5760
,f,Petula Clark,Don't Sleep In The Subway,1967,,5762
,m;f,Fleetwood Mac,Don't Stop,1977,1,5764
,m,Rick Springfield,Don't Talk To Strangers,1982,1,5765
,m,Marty Robbins,Don't Worry,1961,1,5766
,m,Foreigner,Double Vision,1978,,5767
,m,The Osmonds,Down By The Lazy River,1972,,5769
,m,Creedence Clearwater Revival,Down On The Corner,1969,,5771
,m,Tommy James,Draggin' The Line,1971,1,5772
,m,Roy Orbison,Dream Baby,1962,,5774
,m,Gary Wright,Dream Weaver,1976,1,5775
,m,Dobie Gray,Drift Away,1973,,5778
,m,Eddie Rabbitt,Drivin' My Life Away,1980,,5779
,m,Eric Weissberg & Steve Mandell,Dueling Banjos,1973,1,5786
,f,Brenda Lee,Dum Dum,1961,,5788
,m,Commodores,Easy,1977,,5790
,m,Philip Bailey & Phil Collins,Easy Lover,1985,,5791
,m,Three Dog Night,Easy To Be Hard,1969,,5794
,m,The Righteous Brothers,Ebb Tide,1966,,5797
,m,Eddy Grant,Electric Avenue,1983,1,5799
,m,Bob Lind,Elusive Butterfly,1966,1,5800
,m,The Oak Ridge Boys,Elvira,1981,,5801
,f,Samantha Sang,Emotion,1978,,5802
,m,The Rolling Stones,Emotional Rescue,1980,,5804
,m,Air Supply,Even The Nights Are Better,1982,,5806
,m,The Police,Every Little Thing She Does Is Magic,1981,,5809
,m,Air Supply,Every Woman In The World,1981,,5818
,m,Tommy Roe,Everybody,1963,1,5820
,m,Gary Lewis & the Playboys,Everybody Loves A Clown,1965,1,5823
,m,The Main Ingredient,Everybody Plays The Fool,1972,,5826
,m,Bread,Everything I Own,1972,,5829
,m,Ferrante & Teicher,Exodus,1960,,5830
,m;f,B.T. Express,Express,1975,1,5831
,f,Madonna,Express Yourself,1989,1,5838
,m,Soul Survivors,Expressway (To Your Heart),1967,,5840
,m,The Alan Parsons Project,Eye In The Sky,1982,1,5842
,f,Irene Cara,Fame,1980,,5844
,m,Foreigner,Feels Like The First Time,1977,,5852
,m,Chuck Mangione,Feels So Good,1978,1,5853
,m,The Isley Brothers,Fight The Power,1975,,5854
,m,James Taylor,Fire And Rain,1970,1,5859
,m,The Crazy World Of Arthur Brown,Fire,1968,1,5860
,f,The Pointer Sisters,Fire,1979,,5864
,m,The Vogues,Five O'Clock World,1966,,5865
,m,The Floaters,Float On,1977,,5866
,m,The Statler Brothers,Flowers On The Wall,1966,,5869
,m,Steve Miller,Fly Like An Eagle,1977,1,5870
,f,Brenda Lee,Fool #1,1961,,5871
,m,Elvin Bishop,Fooled Around And Fell In Love,1976,1,5872
,f,The Shirelles,Foolish Little Girl,1963,,5873
,m;f,The Carpenters,For All We Know,1971,,5875
,m,Stevie Wonder,For Once In My Life,1968,,5878
,f,Sheena Easton,For Your Eyes Only,1981,,5880
,m,Bobby Rydell,Forget Him,1964,,5882
,m,Sweet,Fox On The Run,1976,,5883
,m,Curtis Mayfield,Freddie's Dead,1972,1,5887
,m,The J. Geils Band,Freeze-frame,1982,,5888
,m,The Beach Boys,"Fun, Fun, Fun",1964,,5890
,f,Donna Fargo,Funny Face,1973,1,5892
,m,Ronny & the Daytonas,G.T.O.,1964,,5893
,m,Glen Campbell,Galveston,1969,,5894
,m;f,The Seekers,Georgy Girl,1967,,5895
,m,Rare Earth,Get Ready,1970,,5897
,f,Silver Convention,Get Up And Boogie (That's Right),1976,,5898
,m,The O'Kaysions,Girl Watcher,1968,,5900
,m,Chairman Of The Board,Give Me Just A Little More Time,1970,,5903
,m,George Benson,Give Me The Night,1980,,5907
,f,Laura Branigan,Gloria,1982,,5908
,m,Raspberries,Go All The Way,1972,,5911
,m,John Stewart,Gold,1979,1,5912
,m,Oliver,Good Morning Starshine,1969,,5913
,m,Paul Revere & the Raiders ft. Mark Lindsay,Good Thing,1967,1,5916
,m,James Darren,Goodbye Cruel World,1961,,5919
,m,Elton John,Goodbye Yellow Brick Road,1973,1,5920
,m;f,Paul McCartney & Wings,Goodnight Tonight,1979,,5924
,m,Michael Jackson,Got To Be There,1971,,5925
,m;f,The Friends Of Distinction,Grazing In The Grass,1969,,5926
,m,Booker T. & the MG's,Green Onions,1962,,5928
,m,Creedence Clearwater Revival,Green River,1969,,5932
,m,Sugarloaf,Green-Eyed Lady,1970,,5933
,m;f,Barbra Streisand & Barry Gibb,Guilty,1981,,5936
,m,Brian Hyland,Gypsy Woman,1970,,5939
,m;f,The Cowsills,Hair,1969,,5940
,m,Breathe,Hands To Heaven,1988,,5943
,m,James Taylor,Handy Man,1977,,5945
,m,Pratt & McClain ft. Brother Love,Happy Days,1976,,5948
,m;f,Quarterflash,Harden My Heart,1982,,5950
,m,Del Shannon,Hats Off To Larry,1961,,5951
,m;f,The Honeycombs,Have I The Right?,1964,,5952
,m,The Chi-lites,Have You Seen Her,1971,,5954
,m,The Ventures,Hawaii Five-O,1969,,5956
,f,The Bangles,Hazy Shade Of Winter,1988,,5957
,f,The Pointer Sisters,He's So Shy,1980,,5958
,m,Tears For Fears,Head Over Heels,1985,,5960
,m;f,Lisa Lisa & Cult Jam,Head To Toe,1987,,5962
,f,Olivia Newton-John,Heart Attack,1982,,5968
,m;f,The DeFranco Family ft. Tony DeFranco,Heartbeat - It's A Lovebeat,1973,,5970
,m,Neil Diamond,Heartlight,1982,1,5972
,m,Asia,Heat Of The Moment,1982,,5975
,f,Martha & the Vandellas,Heat Wave,1963,,5977
,f,Linda Ronstadt,Heat Wave/love Is A Rose,1975,,5980
,m;f,Donna Summer & Brooklyn Dreams,Heaven Knows,1979,1,5983
,m,Todd Rundgren,Hello It's Me,1973,1,5986
,m,Allan Sherman,"Hello Mudduh, Hello Fadduh!",1963,,5987
,f,Barbara Lewis,Hello Stranger,1963,1,5989
,m,Air Supply,Here I Am (Just When I Thought I Was Over You),1981,,5990
,f,Dolly Parton,Here You Come Again,1978,,5991
,m,The Rip Chords,Hey Little Cobra,1964,,5993
,m,Eddie Holman,Hey There Lonely Girl,1970,,5995
,m,Stevie Wonder,Higher Ground,1973,1,5997
,m,Paul Revere & the Raiders,Him Or Me - What's It Gonna Be?,1967,,5998
,m,Vanity Fare,Hitchin' A Ride,1970,,6000
,m;f,Fleetwood Mac,Hold Me,1982,1,6002
,m,Johnny Nash,Hold Me Tight,1968,1,6004
,m,Toto,Hold The Line,1979,,6009
,m,Joe Tex,Hold What You've Got,1965,1,6010
,m,Argent,Hold Your Head Up,1972,,6011
,m,Simon & Garfunkel,Homeward Bound,1966,,6013
,m,B.J. Thomas,Hooked On A Feeling,1969,,6015
,f,Olivia Newton-John,Hopelessly Devoted To You,1978,,6016
,m,Foreigner,Hot Blooded,1978,,6017
,m;f,Missy Elliott ft. Nas,Hot Boyz,2000,1,6019
,m;f,Sly & the Family Stone,Hot Fun In The Summertime,1969,,6022
,m;f,The Sylvers,Hot Line,1977,,6023
,m,Brook Benton,Hotel Happiness,1963,,6025
,m,The Young Rascals,How Can I Be Sure,1967,,6027
,m,Ace,How Long,1975,,6030
,m,Ambrosia,How Much I Feel,1978,,6031
,m,James Taylor,How Sweet It Is (To Be Loved By You),1975,,6032
,m,Duran Duran,Hungry Like The Wolf,1983,,6035
,m,Donovan,Hurdy Gurdy Man,1968,,6040
,f,Timi Yuro,Hurt,1961,,6041
,m;f,The Carpenters,Hurting Each Other,1972,,6043
,m,John Cougar,Hurts So Good,1982,,6045
,m,Deep Purple,Hush,1968,,6047
,m,Simon & Garfunkel,I Am A Rock,1966,,6053
